Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Salesperson,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9049,US-2017-104543,2014-03-21 20:52:05,2014-03-27 20:52:05,Same Day,CUST-00768,Kabir Singh,Home Office,United States,San Diego,Washington,20458,West,OFF-BIN-002,Office Supplies,Binders,Binders Product 2,61.10565865882309,2,0.4,-2.42508910191205
9050,US-2017-104543,2014-03-21 20:52:05,2014-03-27 20:52:05,Same Day,CUST-00768,Kabir Singh,Home Office,United States,San Diego,Washington,89308,West,OFF-PAP-003,Office Supplies,Paper,Paper Product 3,136.5276161794256,2,0.0,25.824703606662396
9051,US-2014-104544,2015-01-23 16:15:57,2015-01-25 16:15:57,Standard Class,CUST-00239,Rohan Gupta,Home Office,United States,Hartford,Delaware,20391,East,FUR-CHA-002,Furniture,Chairs,Chairs Product 2,497.5826209474129,4,0.2,-29.14857274141692
9052,US-2014-104544,2015-01-23 16:15:57,2015-01-25 16:15:57,Standard Class,CUST-00239,Rohan Gupta,Home Office,United States,Hartford,Delaware,27773,East,TEC-COP-001,Technology,Copiers,Copiers Product 1,2029.9396263545443,4,0.0,495.2763081883408
9053,US-2015-104545,2014-01-21 01:09:01,2014-01-23 01:09:01,Standard Class,CUST-00790,Kabir Singh,Corporate,United States,San Diego,Colorado,88501,West,FUR-BOO-003,Furniture,Bookcases,Bookcases Product 3,535.3693290980559,9,0.0,33.94695578152021
9054,US-2015-104545,2014-01-21 01:09:01,2014-01-23 01:09:01,Standard Class,CUST-00790,Kabir Singh,Corporate,United States,San Diego,Colorado,83791,West,OFF-ENV-003,Office Supplies,Envelopes,Envelopes Product 3,254.1179944737766,6,0.0,42.89962864113546
9055,US-2015-104545,2014-01-21 01:09:01,2014-01-23 01:09:01,Standard Class,CUST-00790,Kabir Singh,Corporate,United States,San Diego,Colorado,13171,West,OFF-FAS-007,Office Supplies,Fasteners,Fasteners Product 7,773.9951338318598,5,0.0,96.3116219921139
9056,US-2016-104546,2014-12-07 20:16:55,2014-12-09 20:16:55,Second Class,CUST-00671,Neha Joshi,Consumer,United States,Chicago,Wisconsin,39417,Central,OFF-BIN-008,Office Supplies,Binders,Binders Product 8,124.739500514845,3,0.0,16.301710577696188
9057,US-2016-104546,2014-12-07 20:16:55,2014-12-09 20:16:55,Second Class,CUST-00671,Neha Joshi,Consumer,United States,Chicago,Wisconsin,50826,Central,FUR-TAB-007,Furniture,Tables,Tables Product 7,118.33353135096108,1,0.3,-25.50288278545928
9058,US-2017-104547,2014-07-06 00:32:06,2014-07-12 00:32:06,Standard Class,CUST-00471,Aarav Mehta,Consumer,United States,Fresno,Utah,39993,West,FUR-FUR-005,Furniture,Furnishings,Furnishings Product 5,205.52833814707577,2,0.0,34.672320206096764
9059,US-2017-104547,2014-07-06 00:32:06,2014-07-12 00:32:06,Standard Class,CUST-00471,Aarav Mehta,Consumer,United States,Fresno,Utah,75428,West,FUR-TAB-008,Furniture,Tables,Tables Product 8,175.65025291860564,1,0.2,-22.59903196006967
9060,US-2014-104548,2016-12-13 15:57:12,2016-12-19 15:57:12,Same Day,CUST-00517,Vihaan Kumar,Corporate,United States,Cleveland,Minnesota,47802,Central,TEC-PHO-003,Technology,Phones,Phones Product 3,3843.262717364212,4,0.3,-69.38911166093425
9061,US-2014-104548,2016-12-13 15:57:12,2016-12-19 15:57:12,Same Day,CUST-00517,Vihaan Kumar,Corporate,United States,Cleveland,Minnesota,92058,Central,OFF-LAB-008,Office Supplies,Labels,Labels Product 8,89.5523309130551,1,0.2,4.016466903639832
9062,US-2014-104548,2016-12-13 15:57:12,2016-12-19 15:57:12,Same Day,CUST-00517,Vihaan Kumar,Corporate,United States,Cleveland,Minnesota,69284,Central,TEC-COP-003,Technology,Copiers,Copiers Product 3,379.6334586535802,1,0.4,8.039188747309746
9063,US-2014-104548,2016-12-13 15:57:12,2016-12-19 15:57:12,Same Day,CUST-00517,Vihaan Kumar,Corporate,United States,Cleveland,Minnesota,86551,Central,OFF-FAS-004,Office Supplies,Fasteners,Fasteners Product 4,378.5335168331197,7,0.05,37.5281835795248
9064,US-2015-104549,2014-05-04 00:09:32,2014-05-06 00:09:32,Standard Class,CUST-00460,Arjun Patel,Corporate,United States,Houston,Wisconsin,97183,Central,TEC-PHO-002,Technology,Phones,Phones Product 2,525.4197813856304,3,0.6,-87.97333213037312
9065,US-2015-104549,2014-05-04 00:09:32,2014-05-06 00:09:32,Standard Class,CUST-00460,Arjun Patel,Corporate,United States,Houston,Wisconsin,63134,Central,TEC-ACC-001,Technology,Accessories,Accessories Product 1,757.0420428379092,2,0.0,207.4267282469768
9066,US-2016-104550,2015-08-02 21:07:06,2015-08-02 21:07:06,Standard Class,CUST-00304,Vihaan Kumar,Consumer,United States,Cleveland,Missouri,80119,Central,OFF-SUP-003,Office Supplies,Supplies,Supplies Product 3,278.0317991437651,8,0.1,22.17642923348241
9067,US-2016-104550,2015-08-02 21:07:06,2015-08-02 21:07:06,Standard Class,CUST-00304,Vihaan Kumar,Consumer,United States,Cleveland,Missouri,65890,Central,TEC-PHO-008,Technology,Phones,Phones Product 8,437.0673314834447,3,0.0,105.18103222179232
9068,US-2017-104551,2015-05-04 18:27:49,2015-05-09 18:27:49,Same Day,CUST-00654,Ananya Verma,Corporate,United States,Wilmington,Massachusetts,13454,East,TEC-COP-001,Technology,Copiers,Copiers Product 1,1013.903530534119,3,0.0,192.63627030257956
9069,US-2017-104551,2015-05-04 18:27:49,2015-05-09 18:27:49,Same Day,CUST-00654,Ananya Verma,Corporate,United States,Wilmington,Massachusetts,65109,East,OFF-BIN-008,Office Supplies,Binders,Binders Product 8,103.06230053590232,1,0.1,18.46401422523866
9070,US-2017-104551,2015-05-04 18:27:49,2015-05-09 18:27:49,Same Day,CUST-00654,Ananya Verma,Corporate,United States,Wilmington,Massachusetts,34646,East,OFF-LAB-002,Office Supplies,Labels,Labels Product 2,75.37412633748916,3,0.1,3.164391301288829
9071,US-2017-104551,2015-05-04 18:27:49,2015-05-09 18:27:49,Same Day,CUST-00654,Ananya Verma,Corporate,United States,Wilmington,Massachusetts,28738,East,OFF-FAS-004,Office Supplies,Fasteners,Fasteners Product 4,24.77822088259836,1,0.1,1.8956740733478168
9072,US-2014-104552,2017-12-10 04:25:55,2017-12-12 04:25:55,Second Class,CUST-00180,Rohan Gupta,Corporate,United States,Pittsburgh,Connecticut,85374,East,FUR-TAB-001,Furniture,Tables,Tables Product 1,357.1438188540455,6,0.0,21.425202136702087
9073,US-2014-104552,2017-12-10 04:25:55,2017-12-12 04:25:55,Second Class,CUST-00180,Rohan Gupta,Corporate,United States,Pittsburgh,Connecticut,71758,East,OFF-PAP-007,Office Supplies,Paper,Paper Product 7,56.47706287451656,2,0.4,-11.75986746299206
9074,US-2014-104552,2017-12-10 04:25:55,2017-12-12 04:25:55,Second Class,CUST-00180,Rohan Gupta,Corporate,United States,Pittsburgh,Connecticut,39069,East,OFF-FAS-002,Office Supplies,Fasteners,Fasteners Product 2,221.7941868078546,4,0.1,16.17481260130418
9075,US-2015-104553,2014-06-25 21:33:21,2014-06-27 21:33:21,Standard Class,CUST-00029,Ishita Kapoor,Corporate,United States,Richmond,Massachusetts,81318,East,OFF-LAB-005,Office Supplies,Labels,Labels Product 5,25.63679582933612,1,0.4,-5.412224524487529
9076,US-2016-104554,2015-10-16 13:09:04,2015-10-20 13:09:04,Second Class,CUST-00764,Ananya Verma,Consumer,United States,Newark,Delaware,67137,East,TEC-ACC-004,Technology,Accessories,Accessories Product 4,63.44511057807573,1,0.0,11.780034047852698
9077,US-2017-104555,2016-01-28 00:19:55,2016-01-30 00:19:55,Second Class,CUST-00039,Kabir Singh,Corporate,United States,Las Vegas,Oregon,22785,West,TEC-ACC-003,Technology,Accessories,Accessories Product 3,1455.883025122074,5,0.4,-149.95672717713637
9078,US-2017-104555,2016-01-28 00:19:55,2016-01-30 00:19:55,Second Class,CUST-00039,Kabir Singh,Corporate,United States,Las Vegas,Oregon,77322,West,FUR-CHA-004,Furniture,Chairs,Chairs Product 4,86.9459609676322,2,0.2,3.0726048814980165
9079,US-2017-104555,2016-01-28 00:19:55,2016-01-30 00:19:55,Second Class,CUST-00039,Kabir Singh,Corporate,United States,Las Vegas,Oregon,77354,West,OFF-BIN-004,Office Supplies,Binders,Binders Product 4,50.61893477474892,1,0.4,-7.43348739207307
9080,US-2017-104555,2016-01-28 00:19:55,2016-01-30 00:19:55,Second Class,CUST-00039,Kabir Singh,Corporate,United States,Las Vegas,Oregon,47224,West,FUR-FUR-004,Furniture,Furnishings,Furnishings Product 4,184.1668475689582,3,0.0,20.69607371039272
9081,US-2017-104555,2016-01-28 00:19:55,2016-01-30 00:19:55,Second Class,CUST-00039,Kabir Singh,Corporate,United States,Las Vegas,Oregon,84694,West,OFF-PAP-005,Office Supplies,Paper,Paper Product 5,235.38859216296817,9,0.8,-72.11381883603183
9082,US-2014-104556,2014-06-29 05:58:23,2014-06-30 05:58:23,Standard Class,CUST-00186,Kavya Iyer,Consumer,United States,New Orleans,Alabama,26110,South,FUR-FUR-003,Furniture,Furnishings,Furnishings Product 3,170.52100802520852,4,0.6,-71.64312199201582
9083,US-2014-104556,2014-06-29 05:58:23,2014-06-30 05:58:23,Standard Class,CUST-00186,Kavya Iyer,Consumer,United States,New Orleans,Alabama,43251,South,TEC-PHO-006,Technology,Phones,Phones Product 6,713.396035228127,4,0.4,-91.77439993947182
9084,US-2015-104557,2015-02-12 06:41:33,2015-02-16 06:41:33,First Class,CUST-00318,Neha Joshi,Corporate,United States,Houston,Indiana,88295,Central,TEC-PHO-004,Technology,Phones,Phones Product 4,173.76971142098256,1,0.1,14.332069999372804
9085,US-2015-104557,2015-02-12 06:41:33,2015-02-16 06:41:33,First Class,CUST-00318,Neha Joshi,Corporate,United States,Houston,Indiana,97172,Central,TEC-COP-008,Technology,Copiers,Copiers Product 8,108.6464150591562,1,0.0,24.451023930790686
9086,US-2016-104558,2015-07-16 06:05:04,2015-07-18 06:05:04,Same Day,CUST-00226,Ananya Verma,Consumer,United States,New York City,New York,90189,East,OFF-LAB-006,Office Supplies,Labels,Labels Product 6,28.44634962174952,1,0.0,4.4508994308847525
9087,US-2016-104558,2015-07-16 06:05:04,2015-07-18 06:05:04,Same Day,CUST-00226,Ananya Verma,Consumer,United States,New York City,New York,42384,East,OFF-BIN-002,Office Supplies,Binders,Binders Product 2,577.0928098642945,8,0.2,-1.1181398327428864
9088,US-2016-104558,2015-07-16 06:05:04,2015-07-18 06:05:04,Same Day,CUST-00226,Ananya Verma,Consumer,United States,New York City,New York,25698,East,TEC-COP-001,Technology,Copiers,Copiers Product 1,777.7586504684007,3,0.15,37.339624816523326
9089,US-2017-104559,2015-06-16 19:49:14,2015-06-18 19:49:14,Standard Class,CUST-00731,Ishita Kapoor,Consumer,United States,Jersey City,Pennsylvania,55401,East,TEC-PHO-003,Technology,Phones,Phones Product 3,292.8659468165876,2,0.3,2.644039765029426
9090,US-2017-104559,2015-06-16 19:49:14,2015-06-18 19:49:14,Standard Class,CUST-00731,Ishita Kapoor,Consumer,United States,Jersey City,Pennsylvania,64927,East,FUR-BOO-007,Furniture,Bookcases,Bookcases Product 7,754.7787655800119,6,0.15,10.583604476749034
9091,US-2014-104560,2016-06-16 03:07:53,2016-06-17 03:07:53,Second Class,CUST-00323,Kavya Iyer,Consumer,United States,Nashville,Georgia,18409,South,FUR-TAB-002,Furniture,Tables,Tables Product 2,370.24618735591497,4,0.05,-24.258329433958625
9092,US-2015-104561,2016-06-13 20:04:50,2016-06-15 20:04:50,First Class,CUST-00042,Kabir Singh,Consumer,United States,Boise,Oregon,55836,West,FUR-CHA-002,Furniture,Chairs,Chairs Product 2,205.48900984036405,2,0.2,-15.36899217705567
9093,US-2016-104562,2016-01-07 22:53:51,2016-01-08 22:53:51,Standard Class,CUST-00655,Vihaan Kumar,Home Office,United States,Houston,Wisconsin,35069,Central,OFF-SUP-007,Office Supplies,Supplies,Supplies Product 7,115.73150993884906,3,0.6,-42.12123958259524
9094,US-2017-104563,2017-04-13 12:07:45,2017-04-15 12:07:45,Same Day,CUST-00277,Kabir Singh,Consumer,United States,Boise,California,39664,West,OFF-SUP-005,Office Supplies,Supplies,Supplies Product 5,74.97082480178324,1,0.05,14.462772728803229
9095,US-2017-104563,2017-04-13 12:07:45,2017-04-15 12:07:45,Same Day,CUST-00277,Kabir Singh,Consumer,United States,Boise,California,70583,West,FUR-TAB-002,Furniture,Tables,Tables Product 2,296.88627400294354,3,0.2,-16.051250517106542
9096,US-2014-104564,2015-02-13 13:57:00,2015-02-16 13:57:00,Second Class,CUST-00318,Ananya Verma,Home Office,United States,Buffalo,New Jersey,98999,East,OFF-BIN-003,Office Supplies,Binders,Binders Product 3,14.229173090740998,1,0.15,-0.2403373535503344
9097,US-2015-104565,2014-12-08 13:26:03,2014-12-12 13:26:03,Standard Class,CUST-00173,Kavya Iyer,Consumer,United States,New Orleans,North Carolina,55493,South,OFF-LAB-007,Office Supplies,Labels,Labels Product 7,109.32025125330352,3,0.3,-7.644977918007661
9098,US-2015-104565,2014-12-08 13:26:03,2014-12-12 13:26:03,Standard Class,CUST-00173,Kavya Iyer,Consumer,United States,New Orleans,North Carolina,79751,South,TEC-PHO-005,Technology,Phones,Phones Product 5,494.1677936332793,1,0.0,115.57708254093536
9099,US-2015-104565,2014-12-08 13:26:03,2014-12-12 13:26:03,Standard Class,CUST-00173,Kavya Iyer,Consumer,United States,New Orleans,North Carolina,87647,South,OFF-ENV-004,Office Supplies,Envelopes,Envelopes Product 4,34.690882569561325,2,0.0,4.997169117588829
9100,US-2016-104566,2015-10-02 05:17:14,2015-10-04 05:17:14,Second Class,CUST-00758,Ishita Kapoor,Consumer,United States,Philadelphia,Pennsylvania,18973,East,OFF-SUP-002,Office Supplies,Supplies,Supplies Product 2,62.79355101330224,2,0.6,-14.489168624529782
9101,US-2016-104566,2015-10-02 05:17:14,2015-10-04 05:17:14,Second Class,CUST-00758,Ishita Kapoor,Consumer,United States,Philadelphia,Pennsylvania,29673,East,TEC-ACC-002,Technology,Accessories,Accessories Product 2,1035.8647800920742,2,0.1,128.39597203135148
9102,US-2016-104566,2015-10-02 05:17:14,2015-10-04 05:17:14,Second Class,CUST-00758,Ishita Kapoor,Consumer,United States,Philadelphia,Pennsylvania,72036,East,OFF-APP-002,Office Supplies,Appliances,Appliances Product 2,39.822419230317344,1,0.0,7.921250489424447
9103,US-2017-104567,2015-02-05 04:06:18,2015-02-08 04:06:18,Standard Class,CUST-00684,Vihaan Kumar,Corporate,United States,Springfield,Michigan,90718,Central,FUR-BOO-001,Furniture,Bookcases,Bookcases Product 1,200.6991029537723,2,0.15,1.735278602062173
9104,US-2017-104567,2015-02-05 04:06:18,2015-02-08 04:06:18,Standard Class,CUST-00684,Vihaan Kumar,Corporate,United States,Springfield,Michigan,18521,Central,TEC-ACC-001,Technology,Accessories,Accessories Product 1,564.2079851201403,4,0.0,123.3024868328226
9105,US-2014-104568,2015-07-21 13:31:41,2015-07-24 13:31:41,Standard Class,CUST-00040,Aditya Rao,Consumer,United States,Orlando,Kentucky,34978,South,TEC-MAC-001,Technology,Machines,Machines Product 1,446.788257479947,1,0.4,29.601680089341038
9106,US-2015-104569,2017-10-13 02:23:54,2017-10-16 02:23:54,First Class,CUST-00408,Vihaan Kumar,Corporate,United States,Fort Worth,Indiana,62385,Central,TEC-ACC-001,Technology,Accessories,Accessories Product 1,454.2303683349136,3,0.5,-70.17012693208498
9107,US-2015-104569,2017-10-13 02:23:54,2017-10-16 02:23:54,First Class,CUST-00408,Vihaan Kumar,Corporate,United States,Fort Worth,Indiana,87950,Central,OFF-PAP-008,Office Supplies,Paper,Paper Product 8,34.35939950477387,2,0.0,5.391592543371806
9108,US-2015-104569,2017-10-13 02:23:54,2017-10-16 02:23:54,First Class,CUST-00408,Vihaan Kumar,Corporate,United States,Fort Worth,Indiana,11797,Central,FUR-TAB-008,Furniture,Tables,Tables Product 8,624.3972190851279,7,0.2,-78.74880429710555
9109,US-2016-104570,2015-03-29 07:01:04,2015-03-30 07:01:04,Standard Class,CUST-00561,Vihaan Kumar,Consumer,United States,Cleveland,Michigan,47736,Central,OFF-FAS-002,Office Supplies,Fasteners,Fasteners Product 2,35.17280942294701,1,0.3,0.2788727802263365
9110,US-2016-104570,2015-03-29 07:01:04,2015-03-30 07:01:04,Standard Class,CUST-00561,Vihaan Kumar,Consumer,United States,Cleveland,Michigan,26451,Central,FUR-CHA-007,Furniture,Chairs,Chairs Product 7,159.93123415878307,2,0.5,-49.36668373980001
9111,US-2017-104571,2016-03-23 19:49:55,2016-03-27 19:49:55,First Class,CUST-00322,Rohan Gupta,Corporate,United States,Wilmington,Connecticut,63847,East,OFF-SUP-008,Office Supplies,Supplies,Supplies Product 8,52.90486097869668,2,0.3,-4.913282941150543
9112,US-2017-104571,2016-03-23 19:49:55,2016-03-27 19:49:55,First Class,CUST-00322,Rohan Gupta,Corporate,United States,Wilmington,Connecticut,23712,East,FUR-FUR-004,Furniture,Furnishings,Furnishings Product 4,280.9395735804614,1,0.15,6.3067659993497776
9113,US-2017-104571,2016-03-23 19:49:55,2016-03-27 19:49:55,First Class,CUST-00322,Rohan Gupta,Corporate,United States,Wilmington,Connecticut,81075,East,TEC-COP-008,Technology,Copiers,Copiers Product 8,2147.1991624111565,2,0.0,294.48671235250623
9114,US-2014-104572,2015-01-11 11:40:46,2015-01-13 11:40:46,Standard Class,CUST-00179,Neha Joshi,Consumer,United States,Minneapolis,Wisconsin,84743,Central,OFF-ART-007,Office Supplies,Art,Art Product 7,114.5187322340723,2,0.2,6.1785160739868585
9115,US-2014-104572,2015-01-11 11:40:46,2015-01-13 11:40:46,Standard Class,CUST-00179,Neha Joshi,Consumer,United States,Minneapolis,Wisconsin,75000,Central,TEC-COP-003,Technology,Copiers,Copiers Product 3,954.087112345129,4,0.5,-102.02539038459196
9116,US-2015-104573,2014-03-26 12:04:38,2014-03-27 12:04:38,Standard Class,CUST-00158,Vihaan Kumar,Corporate,United States,Detroit,Missouri,46992,Central,OFF-FAS-005,Office Supplies,Fasteners,Fasteners Product 5,755.1624377618128,5,0.0,128.7726880499163
9117,US-2015-104573,2014-03-26 12:04:38,2014-03-27 12:04:38,Standard Class,CUST-00158,Vihaan Kumar,Corporate,United States,Detroit,Missouri,95508,Central,OFF-FAS-008,Office Supplies,Fasteners,Fasteners Product 8,38.81958082680517,6,0.0,7.390747483306299
9118,US-2016-104574,2014-02-16 08:04:47,2014-02-17 08:04:47,Second Class,CUST-00036,Kavya Iyer,Consumer,United States,Raleigh,Louisiana,89325,South,OFF-LAB-006,Office Supplies,Labels,Labels Product 6,40.83273398786319,1,0.2,2.848649808341646
9119,US-2017-104575,2015-07-21 12:24:41,2015-07-24 12:24:41,Same Day,CUST-00405,Neha Joshi,Corporate,United States,Minneapolis,Indiana,67767,Central,TEC-ACC-008,Technology,Accessories,Accessories Product 8,492.67523414733256,5,0.15,53.83840151924162
9120,US-2014-104576,2015-07-30 19:31:22,2015-07-31 19:31:22,First Class,CUST-00538,Arjun Patel,Corporate,United States,Columbus,Ohio,44032,Central,OFF-STO-007,Office Supplies,Storage,Storage Product 7,221.74416388590475,7,0.15,16.018364145307288
9121,US-2014-104576,2015-07-30 19:31:22,2015-07-31 19:31:22,First Class,CUST-00538,Arjun Patel,Corporate,United States,Columbus,Ohio,97945,Central,OFF-STO-002,Office Supplies,Storage,Storage Product 2,128.0273173109748,2,0.4,-12.277957069607728
9122,US-2014-104576,2015-07-30 19:31:22,2015-07-31 19:31:22,First Class,CUST-00538,Arjun Patel,Corporate,United States,Columbus,Ohio,45372,Central,OFF-FAS-007,Office Supplies,Fasteners,Fasteners Product 7,176.15424523613467,9,0.3,-2.439915487444287
9123,US-2014-104576,2015-07-30 19:31:22,2015-07-31 19:31:22,First Class,CUST-00538,Arjun Patel,Corporate,United States,Columbus,Ohio,30407,Central,TEC-MAC-002,Technology,Machines,Machines Product 2,316.61189953857456,2,0.0,53.40030488185969
9124,US-2015-104577,2017-01-24 11:09:25,2017-01-25 11:09:25,First Class,CUST-00375,Aarav Mehta,Consumer,United States,Las Vegas,Colorado,20785,West,TEC-COP-005,Technology,Copiers,Copiers Product 5,1568.8056168423598,7,0.0,389.6313449484133
9125,US-2015-104577,2017-01-24 11:09:25,2017-01-25 11:09:25,First Class,CUST-00375,Aarav Mehta,Consumer,United States,Las Vegas,Colorado,94261,West,FUR-CHA-002,Furniture,Chairs,Chairs Product 2,509.03713820015815,2,0.05,6.475611487889745
9126,US-2016-104578,2016-01-26 16:24:37,2016-01-29 16:24:37,Standard Class,CUST-00255,Neha Joshi,Consumer,United States,Dallas,Michigan,73107,Central,OFF-SUP-003,Office Supplies,Supplies,Supplies Product 3,254.1357456351405,5,0.0,50.59301296460991
9127,US-2016-104578,2016-01-26 16:24:37,2016-01-29 16:24:37,Standard Class,CUST-00255,Neha Joshi,Consumer,United States,Dallas,Michigan,81608,Central,OFF-SUP-002,Office Supplies,Supplies,Supplies Product 2,239.07902857863863,7,0.6,-66.95858412123415
9128,US-2016-104578,2016-01-26 16:24:37,2016-01-29 16:24:37,Standard Class,CUST-00255,Neha Joshi,Consumer,United States,Dallas,Michigan,18607,Central,FUR-FUR-003,Furniture,Furnishings,Furnishings Product 3,452.8265351932444,3,0.2,33.45996717924305
9129,US-2017-104579,2014-01-10 15:55:38,2014-01-14 15:55:38,First Class,CUST-00277,Vihaan Kumar,Corporate,United States,Houston,Indiana,18184,Central,TEC-COP-004,Technology,Copiers,Copiers Product 4,539.0717781133668,4,0.3,-29.574103606757937
9130,US-2017-104579,2014-01-10 15:55:38,2014-01-14 15:55:38,First Class,CUST-00277,Vihaan Kumar,Corporate,United States,Houston,Indiana,25498,Central,OFF-ART-005,Office Supplies,Art,Art Product 5,41.11646770977896,4,0.4,-2.480671323055531
9131,US-2017-104579,2014-01-10 15:55:38,2014-01-14 15:55:38,First Class,CUST-00277,Vihaan Kumar,Corporate,United States,Houston,Indiana,70126,Central,FUR-FUR-007,Furniture,Furnishings,Furnishings Product 7,3186.614300912446,4,0.15,-120.426823492313
9132,US-2014-104580,2016-02-26 01:37:44,2016-02-29 01:37:44,Standard Class,CUST-00248,Neha Joshi,Home Office,United States,Cleveland,Texas,62713,Central,OFF-SUP-008,Office Supplies,Supplies,Supplies Product 8,150.4234863990533,4,0.3,-13.254040053369254
9133,US-2014-104580,2016-02-26 01:37:44,2016-02-29 01:37:44,Standard Class,CUST-00248,Neha Joshi,Home Office,United States,Cleveland,Texas,91256,Central,OFF-PAP-001,Office Supplies,Paper,Paper Product 1,79.18652354400508,3,0.2,5.104029658090661
9134,US-2015-104581,2017-08-08 05:33:49,2017-08-09 05:33:49,Standard Class,CUST-00692,Aarav Mehta,Consumer,United States,Denver,Washington,24828,West,OFF-ENV-004,Office Supplies,Envelopes,Envelopes Product 4,51.82408659709065,5,0.2,1.9171246270660376
9135,US-2015-104581,2017-08-08 05:33:49,2017-08-09 05:33:49,Standard Class,CUST-00692,Aarav Mehta,Consumer,United States,Denver,Washington,86363,West,OFF-PAP-006,Office Supplies,Paper,Paper Product 6,54.22055388112884,2,0.4,-8.697877657791995
9136,US-2016-104582,2017-05-25 09:00:30,2017-05-26 09:00:30,Standard Class,CUST-00016,Meera Nair,Corporate,United States,Birmingham,South Carolina,66562,South,OFF-STO-001,Office Supplies,Storage,Storage Product 1,251.8688120445075,4,0.15,11.227503795534457
9137,US-2017-104583,2016-07-04 02:19:13,2016-07-07 02:19:13,First Class,CUST-00367,Aarav Mehta,Corporate,United States,Fresno,Utah,86807,West,TEC-COP-005,Technology,Copiers,Copiers Product 5,169.53660518233508,2,0.0,43.62497798419083
9138,US-2017-104583,2016-07-04 02:19:13,2016-07-07 02:19:13,First Class,CUST-00367,Aarav Mehta,Corporate,United States,Fresno,Utah,10727,West,TEC-COP-005,Technology,Copiers,Copiers Product 5,2482.6021373114672,6,0.5,-649.7714084255546
9139,US-2017-104583,2016-07-04 02:19:13,2016-07-07 02:19:13,First Class,CUST-00367,Aarav Mehta,Corporate,United States,Fresno,Utah,71979,West,OFF-STO-005,Office Supplies,Storage,Storage Product 5,30.992811209053745,2,0.0,5.446218974784214
9140,US-2017-104583,2016-07-04 02:19:13,2016-07-07 02:19:13,First Class,CUST-00367,Aarav Mehta,Corporate,United States,Fresno,Utah,97057,West,FUR-BOO-002,Furniture,Bookcases,Bookcases Product 2,794.127626283485,5,0.0,76.46420619881889
9141,US-2014-104584,2014-07-07 07:38:11,2014-07-08 07:38:11,Standard Class,CUST-00124,Kabir Singh,Corporate,United States,Tucson,Nevada,99994,West,OFF-SUP-005,Office Supplies,Supplies,Supplies Product 5,73.01412995485323,1,0.3,-2.5299498311219306
9142,US-2015-104585,2016-05-01 15:08:20,2016-05-04 15:08:20,Standard Class,CUST-00311,Vihaan Kumar,Home Office,United States,Milwaukee,Wisconsin,51468,Central,OFF-SUP-002,Office Supplies,Supplies,Supplies Product 2,456.51232999886906,6,0.0,77.93915536066442
9143,US-2015-104585,2016-05-01 15:08:20,2016-05-04 15:08:20,Standard Class,CUST-00311,Vihaan Kumar,Home Office,United States,Milwaukee,Wisconsin,10672,Central,FUR-CHA-002,Furniture,Chairs,Chairs Product 2,710.6740655675907,6,0.4,-100.22872942410348
9144,US-2015-104585,2016-05-01 15:08:20,2016-05-04 15:08:20,Standard Class,CUST-00311,Vihaan Kumar,Home Office,United States,Milwaukee,Wisconsin,90874,Central,OFF-BIN-006,Office Supplies,Binders,Binders Product 6,109.31645009286292,1,0.0,13.304831126049097
9145,US-2016-104586,2017-11-05 18:31:44,2017-11-06 18:31:44,Standard Class,CUST-00211,Vihaan Kumar,Corporate,United States,Indianapolis,Illinois,49692,Central,OFF-APP-002,Office Supplies,Appliances,Appliances Product 2,55.11909843498776,1,0.3,3.967852754480805
9146,US-2016-104586,2017-11-05 18:31:44,2017-11-06 18:31:44,Standard Class,CUST-00211,Vihaan Kumar,Corporate,United States,Indianapolis,Illinois,87770,Central,OFF-LAB-002,Office Supplies,Labels,Labels Product 2,578.6530563169857,5,0.0,82.46980474381992
9147,US-2017-104587,2017-03-04 23:10:31,2017-03-09 23:10:31,Standard Class,CUST-00471,Aarav Mehta,Home Office,United States,Salt Lake City,Nevada,94369,West,OFF-LAB-005,Office Supplies,Labels,Labels Product 5,72.76805985587995,1,0.5,-24.036753872663883
9148,US-2014-104588,2015-03-15 21:47:19,2015-03-17 21:47:19,First Class,CUST-00748,Neha Joshi,Consumer,United States,Milwaukee,Indiana,47368,Central,TEC-MAC-008,Technology,Machines,Machines Product 8,504.3760376143106,3,0.0,132.28053341064302
9149,US-2015-104589,2017-11-01 17:19:49,2017-11-02 17:19:49,Standard Class,CUST-00414,Ishita Kapoor,Consumer,United States,Boston,Pennsylvania,98233,East,FUR-CHA-001,Furniture,Chairs,Chairs Product 1,959.783621989119,5,0.1,90.8992729260516
9150,US-2015-104589,2017-11-01 17:19:49,2017-11-02 17:19:49,Standard Class,CUST-00414,Ishita Kapoor,Consumer,United States,Boston,Pennsylvania,48319,East,OFF-SUP-001,Office Supplies,Supplies,Supplies Product 1,20.32814249116641,1,0.4,-2.8279962782404224
9151,US-2015-104589,2017-11-01 17:19:49,2017-11-02 17:19:49,Standard Class,CUST-00414,Ishita Kapoor,Consumer,United States,Boston,Pennsylvania,64689,East,OFF-ENV-004,Office Supplies,Envelopes,Envelopes Product 4,201.11620417791744,3,0.1,21.455553106637257
