Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Salesperson,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Profit Margin %,Order Year,Order Month,Order Month Number,Order Year-Month,Shipping Days
6925,US-2017-103475,2014-06-16 14:50:13,2014-06-18 14:50:13,Standard Class,CUST-00281,Neha Joshi,Consumer,United States,Cleveland,Illinois,75290,Central,FUR-TAB-006,Furniture,Tables,Tables Product 6,38.89973854838169,1,0.2,-4.418416400722601,2014,-11.358473258701158,2014,Jun,6,2014-06,2
6926,US-2017-103475,2014-06-16 14:50:13,2014-06-18 14:50:13,Standard Class,CUST-00281,Neha Joshi,Consumer,United States,Cleveland,Illinois,47844,Central,OFF-LAB-008,Office Supplies,Labels,Labels Product 8,100.46898682122944,3,0.4,-6.101663274238901,2014,-6.073180856392989,2014,Jun,6,2014-06,2
6927,US-2014-103476,2015-04-30 15:28:01,2015-05-02 15:28:01,Standard Class,CUST-00537,Arjun Patel,Corporate,United States,Austin,Illinois,99669,Central,TEC-ACC-003,Technology,Accessories,Accessories Product 3,180.63079353535983,1,0.15,9.46234218246524,2015,5.238498927710748,2015,Apr,4,2015-04,2
6928,US-2014-103476,2015-04-30 15:28:01,2015-05-02 15:28:01,Standard Class,CUST-00537,Arjun Patel,Corporate,United States,Austin,Illinois,41412,Central,FUR-TAB-003,Furniture,Tables,Tables Product 3,392.207407493095,4,0.05,6.630018308690502,2015,1.6904367898271342,2015,Apr,4,2015-04,2
6929,US-2015-103477,2015-06-07 06:08:48,2015-06-09 06:08:48,Second Class,CUST-00543,Kabir Singh,Consumer,United States,Salt Lake City,Arizona,97976,West,OFF-APP-002,Office Supplies,Appliances,Appliances Product 2,29.36460646391756,2,0.05,3.999585262221325,2015,13.62042861747835,2015,Jun,6,2015-06,2
6930,US-2015-103477,2015-06-07 06:08:48,2015-06-09 06:08:48,Second Class,CUST-00543,Kabir Singh,Consumer,United States,Salt Lake City,Arizona,86535,West,OFF-PAP-005,Office Supplies,Paper,Paper Product 5,22.672940799263923,1,0.0,5.039578563734393,2015,22.227282328977825,2015,Jun,6,2015-06,2
6931,US-2016-103478,2017-06-07 03:37:41,2017-06-09 03:37:41,Second Class,CUST-00045,Diya Sharma,Consumer,United States,Las Vegas,Arizona,86240,West,FUR-FUR-001,Furniture,Furnishings,Furnishings Product 1,425.4563197960155,3,0.0,71.63715713226733,2017,16.837723121991388,2017,Jun,6,2017-06,2
6932,US-2016-103478,2017-06-07 03:37:41,2017-06-09 03:37:41,Second Class,CUST-00045,Diya Sharma,Consumer,United States,Las Vegas,Arizona,82478,West,OFF-ART-003,Office Supplies,Art,Art Product 3,52.155175175416815,1,0.4,0.5099122826619648,2017,0.9776830025916783,2017,Jun,6,2017-06,2
6933,US-2017-103479,2016-08-30 17:38:53,2016-08-31 17:38:53,Standard Class,CUST-00667,Ishita Kapoor,Home Office,United States,Hartford,Massachusetts,99168,East,TEC-MAC-007,Technology,Machines,Machines Product 7,1005.022812188676,7,0.0,253.5833388503707,2016,25.231600295532868,2016,Aug,8,2016-08,1
6934,US-2014-103480,2015-11-09 13:18:29,2015-11-13 13:18:29,Standard Class,CUST-00243,Rohan Gupta,Consumer,United States,Philadelphia,Massachusetts,81341,East,TEC-PHO-008,Technology,Phones,Phones Product 8,543.1703353231146,9,0.3,-36.215534286902525,2015,-6.667435964697716,2015,Nov,11,2015-11,4
6935,US-2015-103481,2014-02-07 04:02:49,2014-02-09 04:02:49,Second Class,CUST-00546,Vihaan Kumar,Home Office,United States,Detroit,Michigan,41849,Central,FUR-TAB-005,Furniture,Tables,Tables Product 5,170.3026254881644,1,0.0,12.877469387485656,2014,7.561521350932201,2014,Feb,2,2014-02,2
6936,US-2016-103482,2014-01-20 04:58:57,2014-01-21 04:58:57,Second Class,CUST-00449,Arjun Patel,Consumer,United States,Austin,Wisconsin,76449,Central,OFF-SUP-003,Office Supplies,Supplies,Supplies Product 3,31.440893374762805,2,0.1,3.1569494297856555,2014,10.040902439240794,2014,Jan,1,2014-01,1
6937,US-2017-103483,2017-03-25 21:33:14,2017-03-26 21:33:14,Standard Class,CUST-00277,Kavya Iyer,Home Office,United States,Atlanta,Kentucky,71518,South,FUR-FUR-004,Furniture,Furnishings,Furnishings Product 4,1043.4214617771547,4,0.0,120.73344716032692,2017,11.570918519798681,2017,Mar,3,2017-03,1
6938,US-2017-103483,2017-03-25 21:33:14,2017-03-26 21:33:14,Standard Class,CUST-00277,Kavya Iyer,Home Office,United States,Atlanta,Kentucky,67714,South,TEC-ACC-004,Technology,Accessories,Accessories Product 4,116.16194059851428,1,0.0,26.40897775768409,2017,22.73462170278332,2017,Mar,3,2017-03,1
6939,US-2014-103484,2014-01-28 08:54:00,2014-01-28 08:54:00,Standard Class,CUST-00753,Rohan Gupta,Consumer,United States,Jersey City,New Jersey,13554,East,OFF-SUP-005,Office Supplies,Supplies,Supplies Product 5,244.0705758348161,6,0.5,-47.92789968237425,2014,-19.636901956920546,2014,Jan,1,2014-01,0
6940,US-2014-103484,2014-01-28 08:54:00,2014-01-28 08:54:00,Standard Class,CUST-00753,Rohan Gupta,Consumer,United States,Jersey City,New Jersey,71891,East,OFF-BIN-005,Office Supplies,Binders,Binders Product 5,77.71106631607753,2,0.6,-25.421429100475905,2014,-32.71275290069788,2014,Jan,1,2014-01,0
6941,US-2015-103485,2017-03-20 00:13:59,2017-03-22 00:13:59,First Class,CUST-00405,Ananya Verma,Consumer,United States,Hartford,Connecticut,23096,East,OFF-ART-003,Office Supplies,Art,Art Product 3,47.57215766361618,3,0.0,5.145949607029049,2017,10.817145699835978,2017,Mar,3,2017-03,2
6942,US-2015-103485,2017-03-20 00:13:59,2017-03-22 00:13:59,First Class,CUST-00405,Ananya Verma,Consumer,United States,Hartford,Connecticut,49122,East,OFF-ENV-007,Office Supplies,Envelopes,Envelopes Product 7,258.4063587497019,3,0.0,30.23849571659743,2017,11.70191626200929,2017,Mar,3,2017-03,2
6943,US-2016-103486,2017-05-27 14:34:03,2017-05-28 14:34:03,Same Day,CUST-00770,Ananya Verma,Corporate,United States,New York City,Delaware,88937,East,OFF-LAB-001,Office Supplies,Labels,Labels Product 1,130.54019030525072,4,0.0,21.06915927680294,2017,16.139978980829994,2017,May,5,2017-05,1
6944,US-2016-103486,2017-05-27 14:34:03,2017-05-28 14:34:03,Same Day,CUST-00770,Ananya Verma,Corporate,United States,New York City,Delaware,49601,East,OFF-PAP-006,Office Supplies,Paper,Paper Product 6,136.30989200359332,2,0.0,17.984093449020556,2017,13.193535102020673,2017,May,5,2017-05,1
6945,US-2016-103486,2017-05-27 14:34:03,2017-05-28 14:34:03,Same Day,CUST-00770,Ananya Verma,Corporate,United States,New York City,Delaware,50994,East,OFF-LAB-001,Office Supplies,Labels,Labels Product 1,30.272551847551583,1,0.0,2.508708352189279,2017,8.28707260895213,2017,May,5,2017-05,1
6946,US-2016-103486,2017-05-27 14:34:03,2017-05-28 14:34:03,Same Day,CUST-00770,Ananya Verma,Corporate,United States,New York City,Delaware,24042,East,OFF-STO-003,Office Supplies,Storage,Storage Product 3,81.44093162642514,2,0.2,2.0353709696275084,2017,2.4991990255758467,2017,May,5,2017-05,1
6947,US-2017-103487,2014-08-28 09:26:33,2014-08-28 09:26:33,Standard Class,CUST-00045,Diya Sharma,Home Office,United States,Phoenix,Oregon,28080,West,OFF-PAP-002,Office Supplies,Paper,Paper Product 2,70.75935003568465,2,0.0,13.12382381927032,2014,18.547123189588152,2014,Aug,8,2014-08,0
6948,US-2014-103488,2016-08-11 10:21:04,2016-08-13 10:21:04,Standard Class,CUST-00748,Aarav Mehta,Consumer,United States,Fresno,Colorado,33666,West,TEC-ACC-007,Technology,Accessories,Accessories Product 7,572.8611226077558,1,0.1,86.81317129214698,2016,15.154313648822857,2016,Aug,8,2016-08,2
6949,US-2014-103488,2016-08-11 10:21:04,2016-08-13 10:21:04,Standard Class,CUST-00748,Aarav Mehta,Consumer,United States,Fresno,Colorado,79479,West,OFF-PAP-006,Office Supplies,Paper,Paper Product 6,222.19901688147849,6,0.4,-31.33067743859207,2016,-14.100277255188725,2016,Aug,8,2016-08,2
6950,US-2015-103489,2017-08-07 03:41:42,2017-08-10 03:41:42,Standard Class,CUST-00519,Kabir Singh,Corporate,United States,Denver,Washington,51540,West,TEC-MAC-003,Technology,Machines,Machines Product 3,560.2234895911248,3,0.0,104.19665627339089,2017,18.59912306594607,2017,Aug,8,2017-08,3
6951,US-2015-103489,2017-08-07 03:41:42,2017-08-10 03:41:42,Standard Class,CUST-00519,Kabir Singh,Corporate,United States,Denver,Washington,39648,West,OFF-ART-001,Office Supplies,Art,Art Product 1,26.6578580744698,1,0.0,3.4343155893844277,2017,12.882938981033393,2017,Aug,8,2017-08,3
6952,US-2015-103489,2017-08-07 03:41:42,2017-08-10 03:41:42,Standard Class,CUST-00519,Kabir Singh,Corporate,United States,Denver,Washington,90172,West,FUR-FUR-002,Furniture,Furnishings,Furnishings Product 2,237.54267795472543,2,0.2,-3.024344041717701,2017,-1.2731792315207153,2017,Aug,8,2017-08,3
6953,US-2016-103490,2017-09-07 14:05:16,2017-09-08 14:05:16,Standard Class,CUST-00771,Ishita Kapoor,Home Office,United States,Boston,New York,99733,East,OFF-LAB-008,Office Supplies,Labels,Labels Product 8,58.0880699168995,2,0.0,9.875226503370389,2017,17.000438330104338,2017,Sep,9,2017-09,1
6954,US-2016-103490,2017-09-07 14:05:16,2017-09-08 14:05:16,Standard Class,CUST-00771,Ishita Kapoor,Home Office,United States,Boston,New York,14312,East,OFF-APP-007,Office Supplies,Appliances,Appliances Product 7,44.30201001660576,2,0.15,3.683857571294949,2017,8.315328288522633,2017,Sep,9,2017-09,1
6955,US-2016-103490,2017-09-07 14:05:16,2017-09-08 14:05:16,Standard Class,CUST-00771,Ishita Kapoor,Home Office,United States,Boston,New York,33961,East,OFF-ART-004,Office Supplies,Art,Art Product 4,298.8723342986217,5,0.15,22.512126968854364,2017,7.532355586436153,2017,Sep,9,2017-09,1
6956,US-2016-103490,2017-09-07 14:05:16,2017-09-08 14:05:16,Standard Class,CUST-00771,Ishita Kapoor,Home Office,United States,Boston,New York,90609,East,OFF-LAB-002,Office Supplies,Labels,Labels Product 2,129.56366778566488,5,0.05,20.81238956287413,2017,16.063445808977665,2017,Sep,9,2017-09,1
6957,US-2017-103491,2014-01-17 21:57:13,2014-01-19 21:57:13,Standard Class,CUST-00270,Diya Sharma,Consumer,United States,Spokane,Arizona,42548,West,TEC-MAC-002,Technology,Machines,Machines Product 2,1326.9788929199478,6,0.0,279.3381480213748,2014,21.0506850946744,2014,Jan,1,2014-01,2
6958,US-2017-103491,2014-01-17 21:57:13,2014-01-19 21:57:13,Standard Class,CUST-00270,Diya Sharma,Consumer,United States,Spokane,Arizona,90907,West,OFF-PAP-008,Office Supplies,Paper,Paper Product 8,85.83069951265021,4,0.4,-14.545078575287707,2014,-16.946242612346378,2014,Jan,1,2014-01,2
6959,US-2014-103492,2015-03-04 02:49:41,2015-03-07 02:49:41,Standard Class,CUST-00555,Kabir Singh,Home Office,United States,Spokane,California,72062,West,TEC-COP-003,Technology,Copiers,Copiers Product 3,1946.1495723255107,4,0.0,322.8731900112685,2015,16.590358449451443,2015,Mar,3,2015-03,3
6960,US-2014-103492,2015-03-04 02:49:41,2015-03-07 02:49:41,Standard Class,CUST-00555,Kabir Singh,Home Office,United States,Spokane,California,45380,West,OFF-PAP-006,Office Supplies,Paper,Paper Product 6,15.84722210249006,1,0.3,0.1585909792693429,2015,1.0007493947120465,2015,Mar,3,2015-03,3
6961,US-2015-103493,2016-08-13 15:52:45,2016-08-19 15:52:45,Second Class,CUST-00237,Neha Joshi,Consumer,United States,Springfield,Texas,97353,Central,FUR-BOO-002,Furniture,Bookcases,Bookcases Product 2,312.90748732126474,2,0.0,37.26851633767287,2016,11.910394556781242,2016,Aug,8,2016-08,6
6962,US-2015-103493,2016-08-13 15:52:45,2016-08-19 15:52:45,Second Class,CUST-00237,Neha Joshi,Consumer,United States,Springfield,Texas,28600,Central,TEC-COP-002,Technology,Copiers,Copiers Product 2,542.2659005548106,3,0.1,81.86726293020416,2016,15.09725447357892,2016,Aug,8,2016-08,6
6963,US-2016-103494,2017-02-12 16:53:41,2017-02-15 16:53:41,Standard Class,CUST-00166,Aditya Rao,Consumer,United States,Jacksonville,Georgia,62648,South,OFF-PAP-001,Office Supplies,Paper,Paper Product 1,774.6593062202326,7,0.1,79.63855386065055,2017,10.280461774767554,2017,Feb,2,2017-02,3
6964,US-2016-103494,2017-02-12 16:53:41,2017-02-15 16:53:41,Standard Class,CUST-00166,Aditya Rao,Consumer,United States,Jacksonville,Georgia,61295,South,OFF-ENV-006,Office Supplies,Envelopes,Envelopes Product 6,95.96230135700584,4,0.3,-0.7694418433155583,2017,-0.801816788921126,2017,Feb,2,2017-02,3
6965,US-2017-103495,2017-07-01 12:37:09,2017-07-02 12:37:09,First Class,CUST-00375,Kabir Singh,Consumer,United States,Spokane,California,70476,West,OFF-SUP-003,Office Supplies,Supplies,Supplies Product 3,268.2153991277359,4,0.1,17.13136326279572,2017,6.387166180058519,2017,Jul,7,2017-07,1
6966,US-2017-103495,2017-07-01 12:37:09,2017-07-02 12:37:09,First Class,CUST-00375,Kabir Singh,Consumer,United States,Spokane,California,55237,West,FUR-BOO-008,Furniture,Bookcases,Bookcases Product 8,288.9663689932524,2,0.1,15.050737873277232,2017,5.208473887709984,2017,Jul,7,2017-07,1
6967,US-2014-103496,2016-01-04 22:09:09,2016-01-07 22:09:09,Second Class,CUST-00587,Rohan Gupta,Consumer,United States,Philadelphia,New York,37095,East,TEC-ACC-002,Technology,Accessories,Accessories Product 2,886.0841250938839,3,0.4,-45.27325373725698,2016,-5.109362921095117,2016,Jan,1,2016-01,3
6968,US-2014-103496,2016-01-04 22:09:09,2016-01-07 22:09:09,Second Class,CUST-00587,Rohan Gupta,Consumer,United States,Philadelphia,New York,23892,East,OFF-APP-002,Office Supplies,Appliances,Appliances Product 2,32.87225219713552,2,0.3,-0.5010630702011073,2016,-1.5242736250507647,2016,Jan,1,2016-01,3
6969,US-2015-103497,2016-06-17 16:08:57,2016-06-19 16:08:57,Second Class,CUST-00668,Kabir Singh,Consumer,United States,Seattle,Washington,62276,West,OFF-FAS-002,Office Supplies,Fasteners,Fasteners Product 2,183.65962144144245,3,0.0,23.4465162287223,2016,12.766288008601784,2016,Jun,6,2016-06,2
6970,US-2016-103498,2014-03-31 17:47:18,2014-04-01 17:47:18,Same Day,CUST-00200,Aditya Rao,Consumer,United States,New Orleans,Kentucky,64902,South,FUR-FUR-007,Furniture,Furnishings,Furnishings Product 7,114.47071336143094,2,0.1,7.127914667815821,2014,6.226845678256651,2014,Mar,3,2014-03,1
6971,US-2016-103498,2014-03-31 17:47:18,2014-04-01 17:47:18,Same Day,CUST-00200,Aditya Rao,Consumer,United States,New Orleans,Kentucky,80596,South,TEC-ACC-001,Technology,Accessories,Accessories Product 1,171.56420829949946,1,0.5,-7.154249703200096,2014,-4.170012949735372,2014,Mar,3,2014-03,1
6972,US-2016-103498,2014-03-31 17:47:18,2014-04-01 17:47:18,Same Day,CUST-00200,Aditya Rao,Consumer,United States,New Orleans,Kentucky,30310,South,OFF-BIN-003,Office Supplies,Binders,Binders Product 3,22.684985190988755,2,0.15,2.099748040521072,2014,9.256113781177,2014,Mar,3,2014-03,1
6973,US-2017-103499,2017-11-24 20:28:59,2017-11-28 20:28:59,Second Class,CUST-00745,Aarav Mehta,Consumer,United States,Boise,Oregon,36026,West,OFF-PAP-005,Office Supplies,Paper,Paper Product 5,41.98287964647591,1,0.0,7.543999385276646,2017,17.969228049152882,2017,Nov,11,2017-11,4
6974,US-2017-103499,2017-11-24 20:28:59,2017-11-28 20:28:59,Second Class,CUST-00745,Aarav Mehta,Consumer,United States,Boise,Oregon,47536,West,OFF-FAS-007,Office Supplies,Fasteners,Fasteners Product 7,73.7303066678234,5,0.4,-7.734566676324319,2017,-10.490349255118122,2017,Nov,11,2017-11,4
6975,US-2014-103500,2014-11-22 07:44:34,2014-11-24 07:44:34,First Class,CUST-00231,Kavya Iyer,Corporate,United States,Louisville,Tennessee,41144,South,OFF-FAS-005,Office Supplies,Fasteners,Fasteners Product 5,129.29019031330228,3,0.1,18.403161823034768,2014,14.233997009703003,2014,Nov,11,2014-11,2
6976,US-2014-103500,2014-11-22 07:44:34,2014-11-24 07:44:34,First Class,CUST-00231,Kavya Iyer,Corporate,United States,Louisville,Tennessee,35006,South,OFF-SUP-003,Office Supplies,Supplies,Supplies Product 3,150.8460052667903,8,0.0,21.32090772282612,2014,14.134220979281082,2014,Nov,11,2014-11,2
6977,US-2014-103500,2014-11-22 07:44:34,2014-11-24 07:44:34,First Class,CUST-00231,Kavya Iyer,Corporate,United States,Louisville,Tennessee,74220,South,OFF-STO-005,Office Supplies,Storage,Storage Product 5,85.54919637724726,6,0.2,2.979210742419064,2014,3.4824532182413557,2014,Nov,11,2014-11,2
6978,US-2015-103501,2015-08-24 19:01:33,2015-08-30 19:01:33,Standard Class,CUST-00445,Aarav Mehta,Corporate,United States,Boise,Nevada,89581,West,OFF-APP-004,Office Supplies,Appliances,Appliances Product 4,72.71598080922958,2,0.0,11.422077964190317,2015,15.707796054014791,2015,Aug,8,2015-08,6
6979,US-2016-103502,2015-08-05 03:14:29,2015-08-08 03:14:29,Standard Class,CUST-00723,Neha Joshi,Corporate,United States,Dallas,Texas,64914,Central,OFF-FAS-005,Office Supplies,Fasteners,Fasteners Product 5,103.9128215992736,1,0.0,15.350641328639092,2015,14.772615248421278,2015,Aug,8,2015-08,3
6980,US-2016-103502,2015-08-05 03:14:29,2015-08-08 03:14:29,Standard Class,CUST-00723,Neha Joshi,Corporate,United States,Dallas,Texas,77784,Central,TEC-ACC-008,Technology,Accessories,Accessories Product 8,797.8023278272274,4,0.05,153.83710052392098,2015,19.282608630998634,2015,Aug,8,2015-08,3
6981,US-2017-103503,2017-03-22 12:40:18,2017-03-25 12:40:18,Standard Class,CUST-00417,Kabir Singh,Consumer,United States,San Diego,Idaho,20782,West,FUR-TAB-006,Furniture,Tables,Tables Product 6,359.0264870631916,2,0.4,-87.15597662358955,2017,-24.27563975474862,2017,Mar,3,2017-03,3
6982,US-2017-103503,2017-03-22 12:40:18,2017-03-25 12:40:18,Standard Class,CUST-00417,Kabir Singh,Consumer,United States,San Diego,Idaho,66867,West,OFF-PAP-001,Office Supplies,Paper,Paper Product 1,23.35829247539983,2,0.0,4.054557400265077,2017,17.35810699577121,2017,Mar,3,2017-03,3
6983,US-2014-103504,2014-08-06 18:16:54,2014-08-09 18:16:54,Standard Class,CUST-00153,Kabir Singh,Home Office,United States,Boise,Arizona,29013,West,FUR-FUR-002,Furniture,Furnishings,Furnishings Product 2,182.638841639127,3,0.0,9.673434648070812,2014,5.296482698452714,2014,Aug,8,2014-08,3
6984,US-2014-103504,2014-08-06 18:16:54,2014-08-09 18:16:54,Standard Class,CUST-00153,Kabir Singh,Home Office,United States,Boise,Arizona,69073,West,FUR-CHA-001,Furniture,Chairs,Chairs Product 1,56.16882301826452,2,0.15,0.8591377856347607,2014,1.5295634472443784,2014,Aug,8,2014-08,3
6985,US-2015-103505,2016-08-02 22:26:55,2016-08-04 22:26:55,Standard Class,CUST-00367,Aarav Mehta,Consumer,United States,Tucson,Washington,34727,West,TEC-ACC-002,Technology,Accessories,Accessories Product 2,293.9638477571136,3,0.2,33.24531357952315,2016,11.309320460042402,2016,Aug,8,2016-08,2
6986,US-2015-103505,2016-08-02 22:26:55,2016-08-04 22:26:55,Standard Class,CUST-00367,Aarav Mehta,Consumer,United States,Tucson,Washington,76384,West,OFF-SUP-004,Office Supplies,Supplies,Supplies Product 4,59.83890971914538,1,0.0,9.727670441069783,2016,16.25642994955409,2016,Aug,8,2016-08,2
6987,US-2016-103506,2014-02-10 19:45:10,2014-02-12 19:45:10,Second Class,CUST-00724,Diya Sharma,Consumer,United States,Spokane,Utah,96642,West,OFF-PAP-008,Office Supplies,Paper,Paper Product 8,215.37164915251248,9,0.0,34.232390252607885,2014,15.894566618824879,2014,Feb,2,2014-02,2
6988,US-2016-103506,2014-02-10 19:45:10,2014-02-12 19:45:10,Second Class,CUST-00724,Diya Sharma,Consumer,United States,Spokane,Utah,74087,West,OFF-LAB-002,Office Supplies,Labels,Labels Product 2,16.68742049753647,1,0.3,-0.5455125658582743,2014,-3.269004732869333,2014,Feb,2,2014-02,2
6989,US-2016-103506,2014-02-10 19:45:10,2014-02-12 19:45:10,Second Class,CUST-00724,Diya Sharma,Consumer,United States,Spokane,Utah,98977,West,TEC-COP-005,Technology,Copiers,Copiers Product 5,938.8094706925608,3,0.0,225.25376822504123,2014,23.993555162888512,2014,Feb,2,2014-02,2
6990,US-2017-103507,2017-04-29 17:35:35,2017-05-03 17:35:35,Standard Class,CUST-00086,Vihaan Kumar,Corporate,United States,Austin,Missouri,85083,Central,OFF-ART-006,Office Supplies,Art,Art Product 6,96.66589568403874,4,0.2,2.2789426102227703,2017,2.3575456411966647,2017,Apr,4,2017-04,4
6991,US-2017-103507,2017-04-29 17:35:35,2017-05-03 17:35:35,Standard Class,CUST-00086,Vihaan Kumar,Corporate,United States,Austin,Missouri,96866,Central,OFF-PAP-004,Office Supplies,Paper,Paper Product 4,112.18925462033792,2,0.7,-44.97707808386632,2017,-40.09036180521407,2017,Apr,4,2017-04,4
6992,US-2014-103508,2014-09-26 05:48:33,2014-09-29 05:48:33,Second Class,CUST-00529,Vihaan Kumar,Corporate,United States,Dallas,Texas,78205,Central,TEC-MAC-006,Technology,Machines,Machines Product 6,300.22011345719926,3,0.7,-98.66767141931317,2014,-32.865110296275894,2014,Sep,9,2014-09,3
6993,US-2014-103508,2014-09-26 05:48:33,2014-09-29 05:48:33,Second Class,CUST-00529,Vihaan Kumar,Corporate,United States,Dallas,Texas,37029,Central,OFF-FAS-002,Office Supplies,Fasteners,Fasteners Product 2,46.03123510444822,3,0.3,-0.5086320531313346,2014,-1.1049715524191595,2014,Sep,9,2014-09,3
6994,US-2015-103509,2017-03-23 10:00:56,2017-03-27 10:00:56,Standard Class,CUST-00702,Ananya Verma,Consumer,United States,Newark,Virginia,67490,East,FUR-BOO-008,Furniture,Bookcases,Bookcases Product 8,986.9883770520096,3,0.2,-88.07794490753301,2017,-8.923909030277438,2017,Mar,3,2017-03,4
6995,US-2016-103510,2017-12-22 17:46:52,2017-12-26 17:46:52,Second Class,CUST-00053,Aditya Rao,Consumer,United States,Nashville,North Carolina,22054,South,FUR-CHA-001,Furniture,Chairs,Chairs Product 1,49.73912742535894,1,0.15,-2.346632740526758,2017,-4.717880795251655,2017,Dec,12,2017-12,4
6996,US-2016-103510,2017-12-22 17:46:52,2017-12-26 17:46:52,Second Class,CUST-00053,Aditya Rao,Consumer,United States,Nashville,North Carolina,42788,South,OFF-ART-003,Office Supplies,Art,Art Product 3,1387.5231405434763,6,0.3,-132.4969306287229,2017,-9.549169073809136,2017,Dec,12,2017-12,4
6997,US-2017-103511,2016-11-20 02:41:24,2016-11-26 02:41:24,Standard Class,CUST-00727,Rohan Gupta,Home Office,United States,Newark,Delaware,15770,East,OFF-FAS-008,Office Supplies,Fasteners,Fasteners Product 8,401.1169310686449,8,0.4,-21.549611564508588,2016,-5.372401386073805,2016,Nov,11,2016-11,6
6998,US-2017-103511,2016-11-20 02:41:24,2016-11-26 02:41:24,Standard Class,CUST-00727,Rohan Gupta,Home Office,United States,Newark,Delaware,83570,East,FUR-FUR-004,Furniture,Furnishings,Furnishings Product 4,685.1378810572178,4,0.2,-46.1724091366829,2016,-6.739141187965772,2016,Nov,11,2016-11,6
6999,US-2017-103511,2016-11-20 02:41:24,2016-11-26 02:41:24,Standard Class,CUST-00727,Rohan Gupta,Home Office,United States,Newark,Delaware,76835,East,FUR-FUR-001,Furniture,Furnishings,Furnishings Product 1,356.4192877475776,1,0.2,3.213757488382103,2016,0.901678893050856,2016,Nov,11,2016-11,6
7000,US-2014-103512,2015-04-11 23:51:04,2015-04-14 23:51:04,Same Day,CUST-00041,Meera Nair,Consumer,United States,Miami,North Carolina,20250,South,OFF-FAS-001,Office Supplies,Fasteners,Fasteners Product 1,174.27734847470668,3,0.1,15.548952507213716,2015,8.92195838604371,2015,Apr,4,2015-04,3
7001,US-2014-103512,2015-04-11 23:51:04,2015-04-14 23:51:04,Same Day,CUST-00041,Meera Nair,Consumer,United States,Miami,North Carolina,94344,South,FUR-CHA-008,Furniture,Chairs,Chairs Product 8,594.592497043333,5,0.2,-16.471345069328205,2015,-2.770190534060472,2015,Apr,4,2015-04,3
7002,US-2014-103512,2015-04-11 23:51:04,2015-04-14 23:51:04,Same Day,CUST-00041,Meera Nair,Consumer,United States,Miami,North Carolina,41370,South,OFF-SUP-004,Office Supplies,Supplies,Supplies Product 4,30.659519808987547,2,0.0,6.22580025091252,2015,20.306254924082292,2015,Apr,4,2015-04,3
7003,US-2015-103513,2017-06-15 17:12:41,2017-06-17 17:12:41,Standard Class,CUST-00348,Aarav Mehta,Consumer,United States,San Diego,Nevada,35584,West,OFF-SUP-002,Office Supplies,Supplies,Supplies Product 2,64.19837389641026,2,0.05,9.6973182584262,2017,15.10523969668403,2017,Jun,6,2017-06,2
7004,US-2015-103513,2017-06-15 17:12:41,2017-06-17 17:12:41,Standard Class,CUST-00348,Aarav Mehta,Consumer,United States,San Diego,Nevada,95401,West,TEC-COP-007,Technology,Copiers,Copiers Product 7,502.3659014983488,5,0.4,-37.138957909213865,2017,-7.392810260100015,2017,Jun,6,2017-06,2
7005,US-2016-103514,2017-10-23 03:22:28,2017-10-24 03:22:28,Same Day,CUST-00229,Meera Nair,Home Office,United States,Charlotte,South Carolina,54019,South,OFF-APP-002,Office Supplies,Appliances,Appliances Product 2,55.16896698160059,2,0.2,0.956283537282063,2017,1.73337220107999,2017,Oct,10,2017-10,1
7006,US-2016-103514,2017-10-23 03:22:28,2017-10-24 03:22:28,Same Day,CUST-00229,Meera Nair,Home Office,United States,Charlotte,South Carolina,48423,South,TEC-MAC-005,Technology,Machines,Machines Product 5,321.9283080945791,1,0.2,16.85291877752844,2017,5.234991255437292,2017,Oct,10,2017-10,1
7007,US-2017-103515,2016-11-17 03:51:18,2016-11-20 03:51:18,Standard Class,CUST-00741,Aarav Mehta,Consumer,United States,Tucson,California,25452,West,OFF-PAP-001,Office Supplies,Paper,Paper Product 1,180.3534161103036,4,0.0,22.04245541246792,2016,12.221811977759723,2016,Nov,11,2016-11,3
7008,US-2017-103515,2016-11-17 03:51:18,2016-11-20 03:51:18,Standard Class,CUST-00741,Aarav Mehta,Consumer,United States,Tucson,California,87413,West,OFF-STO-004,Office Supplies,Storage,Storage Product 4,99.3167076318094,3,0.4,-10.108779439922555,2016,-10.178327172703106,2016,Nov,11,2016-11,3
7009,US-2014-103516,2014-03-27 12:37:14,2014-03-29 12:37:14,Second Class,CUST-00693,Ishita Kapoor,Corporate,United States,Newark,Massachusetts,58680,East,FUR-TAB-006,Furniture,Tables,Tables Product 6,61.334174896149655,1,0.3,-8.61847215680853,2014,-14.05166397265673,2014,Mar,3,2014-03,2
7010,US-2014-103516,2014-03-27 12:37:14,2014-03-29 12:37:14,Second Class,CUST-00693,Ishita Kapoor,Corporate,United States,Newark,Massachusetts,81968,East,OFF-FAS-004,Office Supplies,Fasteners,Fasteners Product 4,37.1702874639787,3,0.2,2.498151148910985,2014,6.72082816505499,2014,Mar,3,2014-03,2
